invoice_id,invoice_date,posting_date,store_id,customer_id,product_id,quantity,unit_price,gross_amount,discount_amount,net_amount,created_by,store_name,city,region,customer_name,customer_type,join_date
INV000421,2024-01-30,2024-01-30,S001,C056,P004,8,299000,2392000,584300.0,1807700.0,u_andika,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Galih Mahendra,Retail,2021-07-13
INV000422,2024-06-07,2024-06-10,S002,C016,P001,3,349000,1047000,233300.0,813700.0,u_andika,RetailCo Mall Bandung,Bandung,Jawa Barat,Teguh Wijaya,Retail,2021-07-26
INV000423,2024-03-24,2024-03-25,S003,C067,P017,5,149000,745000,61500.0,683500.0,u_fajar,RetailCo Surabaya Center,Surabaya,Jawa Timur,Kartika Kurniawan,Retail,2023-03-11
INV000424,2024-03-05,2024-03-08,S003,C016,P025,1,199000,199000,33400.0,165600.0,u_gita,RetailCo Surabaya Center,Surabaya,Jawa Timur,Teguh Wijaya,Retail,2021-07-26
INV000425,2024-05-19,2024-05-21,S001,C034,P023,10,349000,3490000,506700.0,2983300.0,u_bella,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Kurnia Utomo,Online,2022-11-28
INV000426,2024-09-11,2024-09-12,S005,C047,P002,8,299000,2392000,468400.0,1923600.0,u_citra,RetailCo Denpasar Point,Denpasar,Bali,Utami Kurniawan,Online,2023-02-04
INV000427,2024-07-07,2024-07-07,S003,C014,P019,2,149000,298000,9700.0,288300.0,u_andika,RetailCo Surabaya Center,Surabaya,Jawa Timur,Oktaviani Wibowo,Online,2022-01-29
INV000428,2024-01-23,2024-01-23,S002,C006,P016,6,249000,1494000,221100.0,1272900.0,u_citra,RetailCo Mall Bandung,Bandung,Jawa Barat,Kurniasih Putra,Online,2023-05-10
INV000429,2024-04-01,2024-04-01,S005,C054,P008,6,149000,894000,155600.0,738400.0,u_gita,RetailCo Denpasar Point,Denpasar,Bali,Sari Pangestu,Retail,2021-09-28
INV000430,2024-06-12,2024-06-13,S001,C074,P012,2,299000,598000,0.0,598000.0,u_andika,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Nadia Wijaya,Online,2022-04-27
INV000431,2024-04-01,2024-04-01,S005,C006,P013,2,249000,498000,8600.0,489400.0,u_eka,RetailCo Denpasar Point,Denpasar,Bali,Kurniasih Putra,Online,2023-05-10
INV000432,2024-06-08,2024-06-09,S001,C071,P015,1,199000,199000,0.0,199000.0,u_dwi,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Vina Pratama,Retail,2023-09-04
INV000433,2024-05-29,2024-05-31,S003,C080,P008,8,199000,1592000,129200.0,1462800.0,u_hanif,RetailCo Surabaya Center,Surabaya,Jawa Timur,Utami Ramadhani,Wholesale,2021-05-29
INV000434,2024-04-10,2024-04-13,S005,C032,P005,1,249000,249000,37400.0,211600.0,u_andika,RetailCo Denpasar Point,Denpasar,Bali,Agus Syahputra,Wholesale,2023-12-20
INV000435,2024-04-29,2024-05-01,S003,C002,P011,1,349000,349000,71600.0,277400.0,u_gita,RetailCo Surabaya Center,Surabaya,Jawa Timur,Putri Hidayat,Retail,2021-07-29
INV000436,2024-06-06,2024-06-06,S002,C068,P008,7,249000,1743000,183300.0,1559700.0,u_andika,RetailCo Mall Bandung,Bandung,Jawa Barat,Rizky Ramadhani,Wholesale,2023-05-17
INV000437,2024-03-13,2024-03-16,S003,C012,P002,4,299000,1196000,255900.0,940100.0,u_gita,RetailCo Surabaya Center,Surabaya,Jawa Timur,Citra Ramadhani,Online,2021-09-13
INV000438,2024-12-24,2024-12-25,S004,C011,P019,2,299000,598000,2000.0,596000.0,u_citra,RetailCo Medan Square,Medan,Sumatera Utara,Gita Wibowo,Wholesale,2022-06-26
INV000439,2024-11-22,2024-11-23,S001,C076,P019,1,249000,249000,0.0,249000.0,u_citra,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Mega Syahputra,Retail,2021-06-17
INV000440,2024-05-01,2024-05-02,S003,C041,P013,6,199000,1194000,114800.0,1079200.0,u_hanif,RetailCo Surabaya Center,Surabaya,Jawa Timur,Budi Saputra,Wholesale,2022-09-22
INV000441,2024-05-19,2024-05-19,S001,C026,P005,10,99000,990000,125600.0,864400.0,u_citra,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Joko Utomo,Retail,2022-05-21
INV000442,2024-02-24,2024-02-24,S004,C060,P011,7,99000,693000,67700.0,625300.0,u_fajar,RetailCo Medan Square,Medan,Sumatera Utara,Gita Hidayat,Retail,2022-01-25
INV000443,2024-04-16,2024-04-17,S003,C060,P009,2,99000,198000,0.0,198000.0,u_citra,RetailCo Surabaya Center,Surabaya,Jawa Timur,Gita Hidayat,Retail,2022-01-25
INV000444,2024-12-17,2024-12-18,S005,C006,P007,6,149000,894000,83800.0,810200.0,u_bella,RetailCo Denpasar Point,Denpasar,Bali,Kurniasih Putra,Online,2023-05-10
INV000445,2024-12-30,2024-12-30,S003,C051,P017,1,349000,349000,3000.0,346000.0,u_eka,RetailCo Surabaya Center,Surabaya,Jawa Timur,Mega Hidayat,Retail,2021-05-26
INV000446,2024-05-13,2024-05-13,S001,C052,P015,9,349000,3141000,461300.0,2679700.0,u_dwi,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Dewi Hidayat,Retail,2021-03-06
INV000447,2024-02-18,2024-02-19,S001,C018,P004,1,99000,99000,12400.0,86600.0,u_dwi,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Kartika Wibowo,Wholesale,2022-03-06
INV000448,2024-03-07,2024-03-07,S004,C048,P022,2,299000,598000,20500.0,577500.0,u_eka,RetailCo Medan Square,Medan,Sumatera Utara,Erika Fauziah,Wholesale,2021-09-05
INV000449,2024-02-08,2024-02-08,S001,C026,P021,8,149000,1192000,76300.0,1115700.0,u_bella,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Joko Utomo,Retail,2022-05-21
INV000450,2024-06-18,2024-06-18,S001,C060,P002,3,299000,897000,23200.0,873800.0,u_gita,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Gita Hidayat,Retail,2022-01-25
INV000451,2024-07-21,2024-07-22,S001,C049,P022,7,149000,1043000,99700.0,943300.0,u_fajar,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Putri Hidayat,Retail,2022-11-24
INV000452,2024-04-19,2024-04-19,S003,C036,P015,3,99000,297000,49600.0,247400.0,u_dwi,RetailCo Surabaya Center,Surabaya,Jawa Timur,Farhan Santoso,Online,2022-06-24
INV000453,2024-11-27,2024-11-28,S004,C053,P018,8,99000,792000,24600.0,767400.0,u_bella,RetailCo Medan Square,Medan,Sumatera Utara,Wahyu Wijaya,Online,2022-05-03
INV000454,2024-05-23,2024-05-24,S002,C054,P007,9,149000,1341000,181400.0,1159600.0,u_andika,RetailCo Mall Bandung,Bandung,Jawa Barat,Sari Pangestu,Retail,2021-09-28
INV000455,2024-07-14,2024-07-17,S003,C062,P018,8,199000,1592000,100100.0,1491900.0,u_fajar,RetailCo Surabaya Center,Surabaya,Jawa Timur,Lestari Utomo,Wholesale,2022-05-27
INV000456,2024-07-17,2024-07-18,S002,C004,P011,10,149000,1490000,66300.0,1423700.0,u_andika,RetailCo Mall Bandung,Bandung,Jawa Barat,Citra Santoso,Retail,2022-03-24
INV000457,2024-05-23,2024-05-23,S004,C068,P012,10,149000,1490000,137800.0,1352200.0,u_citra,RetailCo Medan Square,Medan,Sumatera Utara,Rizky Ramadhani,Wholesale,2023-05-17
INV000458,2024-02-21,2024-02-21,S002,C035,P018,1,149000,149000,4100.0,144900.0,u_gita,RetailCo Mall Bandung,Bandung,Jawa Barat,Hadi Rahmawati,Wholesale,2021-11-20
INV000459,2024-06-30,2024-06-30,S002,C031,P019,6,349000,2094000,128200.0,1965800.0,u_fajar,RetailCo Mall Bandung,Bandung,Jawa Barat,Dian Syahputra,Retail,2023-02-28
INV000460,2024-10-29,2024-10-29,S003,C073,P019,3,299000,897000,14500.0,882500.0,u_dwi,RetailCo Surabaya Center,Surabaya,Jawa Timur,Iqbal Wijaya,Retail,2021-05-21
INV000461,2024-09-09,2024-09-11,S003,C023,P016,1,99000,99000,23500.0,75500.0,u_andika,RetailCo Surabaya Center,Surabaya,Jawa Timur,Vina Kurniawan,Wholesale,2021-05-16
INV000462,2024-04-29,2024-05-01,S002,C003,P017,8,99000,792000,81200.0,710800.0,u_fajar,RetailCo Mall Bandung,Bandung,Jawa Barat,Kurnia Wijaya,Online,2023-05-15
INV000463,2024-11-10,2024-11-10,S002,C044,P023,3,199000,597000,30500.0,566500.0,u_andika,RetailCo Mall Bandung,Bandung,Jawa Barat,Indra Suryani,Online,2023-09-01
INV000464,2024-01-12,2024-01-12,S005,C019,P025,2,299000,598000,68800.0,529200.0,u_fajar,RetailCo Denpasar Point,Denpasar,Bali,Sari Wijaya,Online,2021-12-17
INV000465,2024-02-07,2024-02-08,S004,C076,P004,6,199000,1194000,110000.0,1084000.0,u_fajar,RetailCo Medan Square,Medan,Sumatera Utara,Mega Syahputra,Retail,2021-06-17
INV000466,2024-03-10,2024-03-10,S004,C063,P021,6,149000,894000,75600.0,818400.0,u_fajar,RetailCo Medan Square,Medan,Sumatera Utara,Eka Ramadhani,Online,2021-07-20
INV000467,2024-04-24,2024-04-27,S005,C023,P013,5,349000,1745000,249500.0,1495500.0,u_eka,RetailCo Denpasar Point,Denpasar,Bali,Vina Kurniawan,Wholesale,2021-05-16
INV000468,2024-03-06,2024-03-06,S001,C074,P013,10,99000,990000,151500.0,838500.0,u_citra,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Nadia Wijaya,Online,2022-04-27
INV000469,2024-11-04,2024-11-05,S005,C029,P021,10,99000,990000,62200.0,927800.0,u_hanif,RetailCo Denpasar Point,Denpasar,Bali,Indra Fauziah,Wholesale,2021-07-06
INV000470,2024-03-13,2024-03-14,S001,C031,P012,6,149000,894000,53400.0,840600.0,u_bella,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Dian Syahputra,Retail,2023-02-28
INV000471,2024-12-28,2024-12-31,S003,C058,P001,5,149000,745000,60200.0,684800.0,u_dwi,RetailCo Surabaya Center,Surabaya,Jawa Timur,Cahya Ramadhani,Online,2021-04-21
INV000472,2024-12-20,2024-12-20,S003,C033,P004,1,99000,99000,0.0,99000.0,u_gita,RetailCo Surabaya Center,Surabaya,Jawa Timur,Rizky Anindya,Retail,2021-08-23
INV000473,2024-08-12,2024-08-15,S004,C022,P014,8,249000,1992000,0.0,1992000.0,u_fajar,RetailCo Medan Square,Medan,Sumatera Utara,Vina Pratama,Retail,2021-03-07
INV000474,2024-10-06,2024-10-07,S001,C062,P019,4,149000,596000,116600.0,479400.0,u_hanif,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Lestari Utomo,Wholesale,2022-05-27
INV000475,2024-02-07,2024-02-07,S003,C003,P011,5,99000,495000,106500.0,388500.0,u_bella,RetailCo Surabaya Center,Surabaya,Jawa Timur,Kurnia Wijaya,Online,2023-05-15
INV000476,2024-06-24,2024-06-24,S004,C021,P024,2,299000,598000,49400.0,548600.0,u_bella,RetailCo Medan Square,Medan,Sumatera Utara,Agus Utomo,Online,2022-03-26
INV000477,2024-06-22,2024-06-24,S005,C062,P023,1,249000,249000,34900.0,214100.0,u_citra,RetailCo Denpasar Point,Denpasar,Bali,Lestari Utomo,Wholesale,2022-05-27
INV000478,2024-11-06,2024-11-07,S002,C007,P004,6,149000,894000,108900.0,785100.0,u_dwi,RetailCo Mall Bandung,Bandung,Jawa Barat,Oki Ramadhani,Online,2022-07-24
INV000479,2024-07-28,2024-07-31,S005,C070,P009,5,199000,995000,313900.0,681100.0,u_dwi,RetailCo Denpasar Point,Denpasar,Bali,Teguh Putra,Retail,2021-05-05
INV000480,2024-02-19,2024-02-19,S004,C074,P018,8,149000,1192000,212600.0,979400.0,u_andika,RetailCo Medan Square,Medan,Sumatera Utara,Nadia Wijaya,Online,2022-04-27
INV000481,2024-07-03,2024-07-03,S004,C012,P010,10,249000,2490000,226700.0,2263300.0,u_dwi,RetailCo Medan Square,Medan,Sumatera Utara,Citra Ramadhani,Online,2021-09-13
INV000482,2024-02-19,2024-02-19,S002,C022,P021,5,99000,495000,16400.0,478600.0,u_hanif,RetailCo Mall Bandung,Bandung,Jawa Barat,Vina Pratama,Retail,2021-03-07
INV000483,2024-02-29,2024-03-01,S004,C061,P016,5,99000,495000,0.0,495000.0,u_gita,RetailCo Medan Square,Medan,Sumatera Utara,Kurnia Ramadhani,Retail,2023-05-15
INV000484,2024-04-04,2024-04-05,S004,C048,P006,8,99000,792000,90500.0,701500.0,u_eka,RetailCo Medan Square,Medan,Sumatera Utara,Erika Fauziah,Wholesale,2021-09-05
INV000485,2024-08-13,2024-08-14,S003,C029,P009,10,99000,990000,46600.0,943400.0,u_citra,RetailCo Surabaya Center,Surabaya,Jawa Timur,Indra Fauziah,Wholesale,2021-07-06
INV000486,2024-12-22,2024-12-25,S001,C011,P022,6,299000,1794000,800.0,1793200.0,u_gita,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Gita Wibowo,Wholesale,2022-06-26
INV000487,2024-10-28,2024-10-28,S005,C008,P013,9,249000,2241000,122700.0,2118300.0,u_hanif,RetailCo Denpasar Point,Denpasar,Bali,Andi Kusuma,Online,2023-05-16
INV000488,2024-10-20,2024-10-20,S004,C039,P003,7,349000,2443000,59300.0,2383700.0,u_andika,RetailCo Medan Square,Medan,Sumatera Utara,Joko Wibowo,Retail,2023-12-23
INV000489,2024-09-14,2024-09-16,S005,C074,P022,10,149000,1490000,325000.0,1165000.0,u_bella,RetailCo Denpasar Point,Denpasar,Bali,Nadia Wijaya,Online,2022-04-27
INV000490,2024-08-17,2024-08-17,S002,C028,P007,3,99000,297000,48000.0,249000.0,u_gita,RetailCo Mall Bandung,Bandung,Jawa Barat,Mega Kurniawan,Wholesale,2022-03-26
INV000491,2024-02-10,2024-02-13,S004,C026,P021,3,299000,897000,89200.0,807800.0,u_eka,RetailCo Medan Square,Medan,Sumatera Utara,Joko Utomo,Retail,2022-05-21
INV000492,2024-06-12,2024-06-15,S001,C012,P013,9,249000,2241000,456300.0,1784700.0,u_fajar,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Citra Ramadhani,Online,2021-09-13
INV000493,2024-05-21,2024-05-23,S004,C002,P023,10,299000,2990000,315200.0,2674800.0,u_gita,RetailCo Medan Square,Medan,Sumatera Utara,Putri Hidayat,Retail,2021-07-29
INV000494,2024-02-27,2024-02-28,S002,C019,P019,10,299000,2990000,118700.0,2871300.0,u_bella,RetailCo Mall Bandung,Bandung,Jawa Barat,Sari Wijaya,Online,2021-12-17
INV000495,2024-02-24,2024-02-26,S001,C037,P018,6,249000,1494000,308700.0,1185300.0,u_eka,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Iqbal Kusuma,Online,2021-08-06
INV000496,2024-07-15,2024-07-18,S004,C074,P020,8,99000,792000,109100.0,682900.0,u_citra,RetailCo Medan Square,Medan,Sumatera Utara,Nadia Wijaya,Online,2022-04-27
INV000497,2024-05-21,2024-05-22,S002,C080,P020,7,99000,693000,19000.0,674000.0,u_gita,RetailCo Mall Bandung,Bandung,Jawa Barat,Utami Ramadhani,Wholesale,2021-05-29
INV000498,2024-06-18,2024-06-21,S002,C007,P024,8,199000,1592000,138000.0,1454000.0,u_fajar,RetailCo Mall Bandung,Bandung,Jawa Barat,Oki Ramadhani,Online,2022-07-24
INV000499,2024-01-11,2024-01-12,S003,C040,P009,8,349000,2792000,108100.0,2683900.0,u_bella,RetailCo Surabaya Center,Surabaya,Jawa Timur,Andi Syahputra,Wholesale,2023-09-28
INV000500,2024-04-26,2024-04-26,S003,C057,P025,6,199000,1194000,3800.0,1190200.0,u_gita,RetailCo Surabaya Center,Surabaya,Jawa Timur,Gita Mahendra,Wholesale,2023-05-18
INV000501,2024-11-05,2024-11-08,S001,C025,P015,4,249000,996000,164200.0,831800.0,u_hanif,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Nanda Pangestu,Wholesale,2023-07-29
INV000502,2024-09-21,2024-09-22,S001,C066,P006,2,199000,398000,93000.0,305000.0,u_gita,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Galih Putra,Wholesale,2021-05-01
INV000503,2024-03-10,2024-03-12,S005,C004,P006,4,149000,596000,1300.0,594700.0,u_andika,RetailCo Denpasar Point,Denpasar,Bali,Citra Santoso,Retail,2022-03-24
INV000504,2024-05-07,2024-05-07,S004,C007,P012,4,199000,796000,111000.0,685000.0,u_fajar,RetailCo Medan Square,Medan,Sumatera Utara,Oki Ramadhani,Online,2022-07-24
INV000505,2024-08-25,2024-08-27,S004,C016,P022,1,149000,149000,8100.0,140900.0,u_fajar,RetailCo Medan Square,Medan,Sumatera Utara,Teguh Wijaya,Retail,2021-07-26
INV000506,2024-09-07,2024-09-09,S004,C023,P016,10,299000,2990000,197000.0,2793000.0,u_fajar,RetailCo Medan Square,Medan,Sumatera Utara,Vina Kurniawan,Wholesale,2021-05-16
INV000507,2024-06-25,2024-06-25,S003,C012,P010,1,249000,249000,14600.0,234400.0,u_andika,RetailCo Surabaya Center,Surabaya,Jawa Timur,Citra Ramadhani,Online,2021-09-13
INV000508,2024-03-24,2024-03-26,S002,C029,P021,4,349000,1396000,55200.0,1340800.0,u_dwi,RetailCo Mall Bandung,Bandung,Jawa Barat,Indra Fauziah,Wholesale,2021-07-06
INV000509,2024-05-17,2024-05-20,S004,C066,P001,1,249000,249000,25700.0,223300.0,u_citra,RetailCo Medan Square,Medan,Sumatera Utara,Galih Putra,Wholesale,2021-05-01
INV000510,2024-11-27,2024-11-27,S005,C002,P008,5,299000,1495000,62500.0,1432500.0,u_eka,RetailCo Denpasar Point,Denpasar,Bali,Putri Hidayat,Retail,2021-07-29
INV000511,2024-12-30,2024-12-31,S003,C055,P013,6,249000,1494000,177700.0,1316300.0,u_eka,RetailCo Surabaya Center,Surabaya,Jawa Timur,Lukman Permata,Wholesale,2022-05-13
INV000512,2024-04-21,2024-04-22,S003,C067,P020,7,299000,2093000,201900.0,1891100.0,u_bella,RetailCo Surabaya Center,Surabaya,Jawa Timur,Kartika Kurniawan,Retail,2023-03-11
INV000513,2024-01-04,2024-01-06,S003,C072,P021,10,299000,2990000,249000.0,2741000.0,u_eka,RetailCo Surabaya Center,Surabaya,Jawa Timur,Iqbal Fauziah,Retail,2021-04-27
INV000514,2024-06-01,2024-06-04,S001,C062,P003,6,199000,1194000,43500.0,1150500.0,u_fajar,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Lestari Utomo,Wholesale,2022-05-27
INV000515,2024-05-21,2024-05-22,S003,C025,P005,9,149000,1341000,80000.0,1261000.0,u_andika,RetailCo Surabaya Center,Surabaya,Jawa Timur,Nanda Pangestu,Wholesale,2023-07-29
INV000516,2024-11-03,2024-11-04,S003,C018,P024,1,349000,349000,53400.0,295600.0,u_hanif,RetailCo Surabaya Center,Surabaya,Jawa Timur,Kartika Wibowo,Wholesale,2022-03-06
INV000517,2024-05-31,2024-06-01,S004,C052,P013,1,299000,299000,40400.0,258600.0,u_dwi,RetailCo Medan Square,Medan,Sumatera Utara,Dewi Hidayat,Retail,2021-03-06
INV000518,2024-06-24,2024-06-27,S002,C069,P021,8,349000,2792000,88100.0,2703900.0,u_fajar,RetailCo Mall Bandung,Bandung,Jawa Barat,Kurniasih Pangestu,Retail,2022-01-24
INV000519,2024-09-16,2024-09-17,S002,C072,P006,5,99000,495000,52900.0,442100.0,u_hanif,RetailCo Mall Bandung,Bandung,Jawa Barat,Iqbal Fauziah,Retail,2021-04-27
INV000520,2024-03-06,2024-03-09,S003,C072,P025,3,349000,1047000,159800.0,887200.0,u_fajar,RetailCo Surabaya Center,Surabaya,Jawa Timur,Iqbal Fauziah,Retail,2021-04-27
INV000521,2024-12-01,2024-12-01,S002,C046,P008,5,249000,1245000,0.0,1245000.0,u_fajar,RetailCo Mall Bandung,Bandung,Jawa Barat,Nadia Mahendra,Retail,2022-02-16
INV000522,2024-07-09,2024-07-10,S005,C038,P015,2,249000,498000,68700.0,429300.0,u_andika,RetailCo Denpasar Point,Denpasar,Bali,Utami Fauziah,Online,2022-02-12
INV000523,2024-11-20,2024-11-22,S005,C080,P003,8,149000,1192000,63900.0,1128100.0,u_bella,RetailCo Denpasar Point,Denpasar,Bali,Utami Ramadhani,Wholesale,2021-05-29
INV000524,2024-12-14,2024-12-15,S005,C039,P014,1,149000,149000,20900.0,128100.0,u_citra,RetailCo Denpasar Point,Denpasar,Bali,Joko Wibowo,Retail,2023-12-23
INV000525,2024-04-12,2024-04-13,S004,C073,P015,3,199000,597000,27800.0,569200.0,u_citra,RetailCo Medan Square,Medan,Sumatera Utara,Iqbal Wijaya,Retail,2021-05-21
INV000526,2024-02-11,2024-02-12,S003,C023,P011,1,99000,99000,0.0,99000.0,u_hanif,RetailCo Surabaya Center,Surabaya,Jawa Timur,Vina Kurniawan,Wholesale,2021-05-16
INV000527,2024-05-20,2024-05-20,S002,C074,P025,3,249000,747000,0.0,747000.0,u_bella,RetailCo Mall Bandung,Bandung,Jawa Barat,Nadia Wijaya,Online,2022-04-27
INV000528,2024-03-07,2024-03-09,S004,C055,P013,7,249000,1743000,180200.0,1562800.0,u_gita,RetailCo Medan Square,Medan,Sumatera Utara,Lukman Permata,Wholesale,2022-05-13
INV000529,2024-01-03,2024-01-03,S005,C026,P024,6,99000,594000,70200.0,523800.0,u_fajar,RetailCo Denpasar Point,Denpasar,Bali,Joko Utomo,Retail,2022-05-21
INV000530,2024-09-28,2024-09-28,S001,C001,P021,4,149000,596000,21900.0,574100.0,u_fajar,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Hadi Santoso,Online,2022-07-18
INV000531,2024-06-08,2024-06-08,S001,C050,P017,10,199000,1990000,288000.0,1702000.0,u_citra,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Budi Permata,Online,2022-04-17
INV000532,2024-02-03,2024-02-03,S003,C038,P015,9,299000,2691000,0.0,2691000.0,u_fajar,RetailCo Surabaya Center,Surabaya,Jawa Timur,Utami Fauziah,Online,2022-02-12
INV000533,2024-08-10,2024-08-13,S002,C044,P016,6,149000,894000,85300.0,808700.0,u_citra,RetailCo Mall Bandung,Bandung,Jawa Barat,Indra Suryani,Online,2023-09-01
INV000534,2024-07-25,2024-07-25,S002,C029,P024,3,149000,447000,6800.0,440200.0,u_andika,RetailCo Mall Bandung,Bandung,Jawa Barat,Indra Fauziah,Wholesale,2021-07-06
INV000535,2024-10-28,2024-10-30,S002,C016,P012,1,249000,249000,13500.0,235500.0,u_eka,RetailCo Mall Bandung,Bandung,Jawa Barat,Teguh Wijaya,Retail,2021-07-26
INV000536,2024-09-30,2024-10-02,S001,C077,P002,2,349000,698000,72100.0,625900.0,u_andika,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Cahya Permata,Online,2023-12-07
INV000537,2024-01-25,2024-01-28,S001,C054,P015,7,99000,693000,27600.0,665400.0,u_eka,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Sari Pangestu,Retail,2021-09-28
INV000538,2024-08-30,2024-09-02,S002,C027,P023,1,199000,199000,14500.0,184500.0,u_gita,RetailCo Mall Bandung,Bandung,Jawa Barat,Kurniasih Anindya,Wholesale,2023-05-28
INV000539,2024-12-04,2024-12-04,S005,C035,P020,10,349000,3490000,594800.0,2895200.0,u_citra,RetailCo Denpasar Point,Denpasar,Bali,Hadi Rahmawati,Wholesale,2021-11-20
INV000540,2024-08-02,2024-08-02,S005,C080,P004,5,99000,495000,29500.0,465500.0,u_bella,RetailCo Denpasar Point,Denpasar,Bali,Utami Ramadhani,Wholesale,2021-05-29
INV000541,2024-09-11,2024-09-11,S005,C026,P025,5,299000,1495000,237000.0,1258000.0,u_dwi,RetailCo Denpasar Point,Denpasar,Bali,Joko Utomo,Retail,2022-05-21
INV000542,2024-07-02,2024-07-05,S004,C038,P006,1,299000,299000,6300.0,292700.0,u_hanif,RetailCo Medan Square,Medan,Sumatera Utara,Utami Fauziah,Online,2022-02-12
INV000543,2024-04-16,2024-04-19,S004,C043,P008,1,99000,99000,13600.0,85400.0,u_bella,RetailCo Medan Square,Medan,Sumatera Utara,Fajar Pangestu,Retail,2023-12-27
INV000544,2024-02-26,2024-02-28,S004,C020,P003,9,99000,891000,179000.0,712000.0,u_bella,RetailCo Medan Square,Medan,Sumatera Utara,Kurnia Hidayat,Retail,2023-08-05
INV000545,2024-05-11,2024-05-14,S002,C059,P010,5,249000,1245000,0.0,1245000.0,u_andika,RetailCo Mall Bandung,Bandung,Jawa Barat,Gita Pratama,Wholesale,2022-11-26
INV000546,2024-02-21,2024-02-21,S001,C038,P012,6,249000,1494000,66100.0,1427900.0,u_bella,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Utami Fauziah,Online,2022-02-12
INV000547,2024-02-18,2024-02-18,S001,C018,P022,3,199000,597000,83800.0,513200.0,u_fajar,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Kartika Wibowo,Wholesale,2022-03-06
INV000548,2024-08-12,2024-08-14,S003,C012,P012,6,149000,894000,76700.0,817300.0,u_bella,RetailCo Surabaya Center,Surabaya,Jawa Timur,Citra Ramadhani,Online,2021-09-13
INV000549,2024-07-24,2024-07-25,S004,C035,P013,8,249000,1992000,251000.0,1741000.0,u_citra,RetailCo Medan Square,Medan,Sumatera Utara,Hadi Rahmawati,Wholesale,2021-11-20
INV000550,2024-02-27,2024-02-27,S001,C021,P004,7,299000,2093000,120800.0,1972200.0,u_hanif,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Agus Utomo,Online,2022-03-26
INV000551,2024-10-18,2024-10-21,S004,C024,P020,7,199000,1393000,147700.0,1245300.0,u_andika,RetailCo Medan Square,Medan,Sumatera Utara,Nanda Permata,Online,2022-10-07
INV000552,2024-12-16,2024-12-19,S002,C062,P016,2,249000,498000,44400.0,453600.0,u_hanif,RetailCo Mall Bandung,Bandung,Jawa Barat,Lestari Utomo,Wholesale,2022-05-27
INV000553,2024-01-24,2024-01-24,S003,C041,P001,9,349000,3141000,570900.0,2570100.0,u_dwi,RetailCo Surabaya Center,Surabaya,Jawa Timur,Budi Saputra,Wholesale,2022-09-22
INV000554,2024-12-08,2024-12-09,S005,C067,P023,10,99000,990000,116600.0,873400.0,u_gita,RetailCo Denpasar Point,Denpasar,Bali,Kartika Kurniawan,Retail,2023-03-11
INV000555,2024-12-04,2024-12-07,S002,C062,P012,7,149000,1043000,128900.0,914100.0,u_andika,RetailCo Mall Bandung,Bandung,Jawa Barat,Lestari Utomo,Wholesale,2022-05-27
INV000556,2024-01-06,2024-01-09,S002,C065,P016,8,149000,1192000,84800.0,1107200.0,u_bella,RetailCo Mall Bandung,Bandung,Jawa Barat,Putri Kusuma,Wholesale,2023-09-22
INV000557,2024-09-08,2024-09-09,S002,C043,P009,1,299000,299000,19700.0,279300.0,u_dwi,RetailCo Mall Bandung,Bandung,Jawa Barat,Fajar Pangestu,Retail,2023-12-27
INV000558,2024-10-08,2024-10-11,S004,C052,P008,2,249000,498000,34700.0,463300.0,u_hanif,RetailCo Medan Square,Medan,Sumatera Utara,Dewi Hidayat,Retail,2021-03-06
INV000559,2024-10-20,2024-10-21,S001,C064,P015,6,99000,594000,75800.0,518200.0,u_hanif,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Dewi Anindya,Retail,2021-07-11
INV000560,2024-11-30,2024-11-30,S001,C052,P014,1,299000,299000,21100.0,277900.0,u_andika,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Dewi Hidayat,Retail,2021-03-06
